s,t,x,y
(),0.0,(),()
(),0.0,(),()
(),0.0,(),()
(),0.0,(),()
(),0.0,(),()
(),630.2,(),()
(),630.2,(),()
(),630.2,(),()
(),630.3,(),()
(),630.3,(),()
(),630.3,(),()
(),630.3,(),()
(),630.3,(),()
(),630.3,(),()
(),630.3,(),()
(),630.3,(),()
(),630.3,(),()
(),630.3,(),()
(),630.4,(),()
(),630.4,(),()
(),630.4,(),()
(),630.4,(),()
(),630.4,(),()
(),630.4,(),()
(),630.4,(),()
(),630.4,(),()
(),630.4,(),()
(),630.4,(),()
(),630.5,(),()
(),630.5,(),()
(),630.5,(),()
(),630.5,(),()
(),630.5,(),()
(),630.5,(),()
(),630.5,(),()
(),630.5,(),()
(),630.5,(),()
(),630.5,(),()
(),630.6,(),()
(),630.6,(),()
(),630.6,(),()
(),630.6,(),()
(),630.6,(),()
(),630.6,(),()
(),630.6,(),()
(),630.6,(),()
(),630.6,(),()
(),630.6,(),()
(),630.7,(),()
(),630.7,(),()
(),630.7,(),()
(),630.7,(),()
(),630.7,(),()
(),630.7,(),()
(),630.7,(),()
(),630.7,(),()
(),630.7,(),()
(),630.7,(),()
(),630.8,(),()
(),630.8,(),()
(),630.8,(),()
(),630.8,(),()
(),630.8,(),()
(),630.8,(),()
(),630.8,(),()
(),630.8,(),()
(),630.8,(),()
(),630.8,(),()
(),630.9,(),()
(),630.9,(),()
(),630.9,(),()
(),630.9,(),()
(),630.9,(),()
(),630.9,(),()
(),630.9,(),()
(),630.9,(),()
(),630.9,(),()
(),630.9,(),()
(),631.0,(),()
(),631.0,(),()
(),631.0,(),()
(),631.0,(),()
(),631.0,(),()
(),631.0,(),()
(),631.0,(),()
(),631.0,(),()
(),631.0,(),()
(),631.0,(),()
(),631.1,(),()
(),631.1,(),()
(),631.1,(),()
(),631.1,(),()
(),631.1,(),()
(),631.1,(),()
(),631.1,(),()
(),631.1,(),()
(),631.1,(),()
(),631.1,(),()
(),631.2,(),()
(),631.2,(),()
(),631.2,(),()
(),631.2,(),()
(),631.2,(),()
(),631.2,(),()
(),631.2,(),()
(),631.2,(),()
(),631.2,(),()
(),631.2,(),()
(),631.3,(),()
(),631.3,(),()
(),631.3,(),()
(),631.3,(),()
(),631.3,(),()
(),631.3,(),()
(),631.3,(),()
(),631.3,(),()
(),631.3,(),()
(),631.3,(),()
(),631.4,(),()
(),631.4,(),()
(),631.4,(),()
(),631.4,(),()
(),631.4,(),()
(),631.4,(),()
(),631.4,(),()
(),631.4,(),()
(),631.4,(),()
(),631.4,(),()
(),631.5,(),()
(),631.5,(),()
(),631.5,(),()
(),631.5,(),()
(),631.5,(),()
(),631.5,(),()
(),631.5,(),()
(),631.5,(),()
(),631.5,(),()
(),631.5,(),()
(),631.6,(),()
(),631.6,(),()
(),631.6,(),()
(),631.6,(),()
(),631.6,(),()
(),631.6,(),()
(),631.6,(),()
(),631.6,(),()
(),631.6,(),()
(),631.6,(),()
(),631.7,(),()
(),631.7,(),()
(),631.7,(),()
(),631.7,(),()
(),631.7,(),()
(),631.7,(),()
(),631.7,(),()
(),631.7,(),()
(),631.7,(),()
(),631.7,(),()
(),631.8,(),()
(),631.8,(),()
(),631.8,(),()
(),631.8,(),()
(),631.8,(),()
(),631.8,(),()
(),631.8,(),()
(),631.8,(),()
(),631.8,(),()
(),631.8,(),()
(),631.9,(),()
(),631.9,(),()
(),631.9,(),()
(),631.9,(),()
(),631.9,(),()
(),631.9,(),()
(),631.9,(),()
(),631.9,(),()
(),631.9,(),()
(),631.9,(),()
(),632.0,(),()
(),632.0,(),()
(),632.0,(),()
(),632.0,(),()
(),632.0,(),()
(),632.0,(),()
(),632.0,(),()
(),632.0,(),()
(),632.0,(),()
(),632.0,(),()
(),632.1,(),()
(),632.1,(),()
(),632.1,(),()
(),632.1,(),()
(),632.1,(),()
(),632.1,(),()
(),632.1,(),()
(),632.1,(),()
(),632.1,(),()
(),632.1,(),()
(),632.2,(),()
(),632.2,(),()
(),632.2,(),()
(),632.2,(),()
(),632.2,(),()
(),632.2,(),()
(),632.2,(),()
(),632.2,(),()
(),632.2,(),()
(),632.2,(),()
(),632.3,(),()
(),632.3,(),()
(),632.3,(),()
(),632.3,(),()
(),632.3,(),()
(),632.3,(),()
(),632.3,(),()
(),632.3,(),()
(),632.3,(),()
(),632.3,(),()
(),632.4,(),()
(),632.4,(),()
(),632.4,(),()
(),632.4,(),()
(),632.4,(),()
(),632.4,(),()
(),632.4,(),()
(),632.4,(),()
(),632.4,(),()
(),632.4,(),()
(),632.5,(),()
(),632.5,(),()
(),632.5,(),()
(),632.5,(),()
(),632.5,(),()
(),632.5,(),()
(),632.5,(),()
(),632.5,(),()
(),632.5,(),()
(),632.5,(),()
(),632.6,(),()
(),632.6,(),()
(),632.6,(),()
(),632.6,(),()
(),632.6,(),()
(),632.6,(),()
(),632.6,(),()
(),632.6,(),()
(),632.6,(),()
(),632.6,(),()
(),632.7,(),()
(),632.7,(),()
(),632.7,(),()
(),632.7,(),()
(),632.7,(),()
(),632.7,(),()
(),632.7,(),()
(),632.7,(),()
(),632.7,(),()
(),632.7,(),()
(),632.8,(),()
(),632.8,(),()
(),632.8,(),()
(),632.8,(),()
(),632.8,(),()
(),632.8,(),()
(),632.8,(),()
(),632.8,(),()
(),632.8,(),()
(),632.8,(),()
(),632.9,(),()
(),632.9,(),()
(),632.9,(),()
(),632.9,(),()
(),632.9,(),()
(),632.9,(),()
(),632.9,(),()
(),632.9,(),()
(),632.9,(),()
(),632.9,(),()
(),633.0,(),()
(),633.0,(),()
(),633.0,(),()
(),633.0,(),()
(),633.0,(),()
(),633.0,(),()
(),633.0,(),()
(),633.0,(),()
(),633.0,(),()
(),633.0,(),()
(),633.1,(),()
(),633.1,(),()
(),633.1,(),()
(),633.1,(),()
(),633.1,(),()
(),633.1,(),()
(),633.1,(),()
(),633.1,(),()
(),633.1,(),()
(),633.1,(),()
(),633.2,(),()
(),633.2,(),()
(),633.2,(),()
(),633.2,(),()
(),633.2,(),()
(),633.2,(),()
(),633.2,(),()
(),633.2,(),()
(),633.2,(),()
(),633.2,(),()
(),633.3,(),()
(),633.3,(),()
(),633.3,(),()
(),633.3,(),()
(),633.3,(),()
(),633.3,(),()
(),633.3,(),()
(),633.3,(),()
(),633.3,(),()
(),633.3,(),()
(),633.4,(),()
(),633.4,(),()
(),633.4,(),()
(),633.4,(),()
(),633.4,(),()
(),633.4,(),()
(),633.4,(),()
(),633.4,(),()
(),633.4,(),()
(),633.4,(),()
(),633.5,(),()
(),633.5,(),()
(),633.5,(),()
(),633.5,(),()
(),633.5,(),()
(),633.5,(),()
(),633.5,(),()
(),633.5,(),()
(),633.5,(),()
(),633.5,(),()
(),633.6,(),()
(),633.6,(),()
(),633.6,(),()
(),633.6,(),()
(),633.6,(),()
(),633.6,(),()
(),633.6,(),()
(),633.6,(),()
(),633.6,(),()
(),633.6,(),()
(),633.7,(),()
(),633.7,(),()
(),633.7,(),()
(),633.7,(),()
(),633.7,(),()
(),633.7,(),()
(),633.7,(),()
(),633.7,(),()
(),633.7,(),()
(),633.7,(),()
(),633.8,(),()
(),633.8,(),()
(),633.8,(),()
(),633.8,(),()
(),633.8,(),()
(),633.8,(),()
(),633.8,(),()
(),633.8,(),()
(),633.8,(),()
(),633.8,(),()
(),633.9,(),()
(),633.9,(),()
(),633.9,(),()
(),633.9,(),()
(),633.9,(),()
(),633.9,(),()
(),633.9,(),()
(),633.9,(),()
(),633.9,(),()
(),633.9,(),()
(),634.0,(),()
(),634.0,(),()
(),634.0,(),()
(),634.0,(),()
(),634.0,(),()
(),634.0,(),()
(),634.0,(),()
(),634.0,(),()
(),634.0,(),()
(),634.0,(),()
(),634.1,(),()
(),634.1,(),()
(),634.1,(),()
(),634.1,(),()
(),634.1,(),()
(),634.1,(),()
(),634.1,(),()
(),634.1,(),()
(),634.1,(),()
(),634.1,(),()
(),634.2,(),()
(),634.2,(),()
(),634.2,(),()
(),634.2,(),()
(),634.2,(),()
(),634.2,(),()
(),634.2,(),()
(),634.2,(),()
(),634.2,(),()
(),634.2,(),()
(),634.3,(),()
(),634.3,(),()
(),634.3,(),()
(),634.3,(),()
(),634.3,(),()
(),634.3,(),()
(),634.3,(),()
(),634.3,(),()
(),634.3,(),()
(),634.3,(),()
(),634.4,(),()
(),634.4,(),()
(),634.4,(),()
(),634.4,(),()
(),634.4,(),()
(),634.4,(),()
(),634.4,(),()
(),634.4,(),()
(),634.4,(),()
(),634.4,(),()
(),634.5,(),()
(),634.5,(),()
(),634.5,(),()
(),634.5,(),()
(),634.5,(),()
(),634.5,(),()
(),634.5,(),()
(),634.5,(),()
(),634.5,(),()
(),634.5,(),()
(),634.6,(),()
(),634.6,(),()
(),634.6,(),()
(),634.6,(),()
(),634.6,(),()
(),634.6,(),()
(),634.6,(),()
(),634.6,(),()
(),634.6,(),()
(),634.6,(),()
(),634.7,(),()
(),634.7,(),()
(),634.7,(),()
(),634.7,(),()
(),634.7,(),()
(),634.7,(),()
(),634.7,(),()
(),634.7,(),()
(),634.7,(),()
(),634.7,(),()
(),634.8,(),()
(),634.8,(),()
(),634.8,(),()
(),634.8,(),()
(),634.8,(),()
(),634.8,(),()
(),634.8,(),()
(),634.8,(),()
(),634.8,(),()
(),634.8,(),()
(),634.9,(),()
(),634.9,(),()
(),634.9,(),()
(),634.9,(),()
(),634.9,(),()
(),634.9,(),()
(),634.9,(),()
(),634.9,(),()
(),634.9,(),()
(),634.9,(),()
(),635.0,(),()
(),635.0,(),()
(),635.0,(),()
(),635.0,(),()
(),635.0,(),()
(),635.0,(),()
(),635.0,(),()
(),635.0,(),()
(),635.0,(),()
(),635.0,(),()
(),635.1,(),()
(),635.1,(),()
(),635.1,(),()
(),635.1,(),()
(),635.1,(),()
(),635.1,(),()
(),635.1,(),()
(),635.1,(),()
(),635.1,(),()
(),635.1,(),()
(),635.2,(),()
(),635.2,(),()
(),635.2,(),()
(),635.2,(),()
(),635.2,(),()
(),635.2,(),()
(),635.2,(),()
(),635.2,(),()
(),635.2,(),()
(),635.2,(),()
(),635.3,(),()
(),635.3,(),()
(),635.3,(),()
(),635.3,(),()
(),635.3,(),()
(),635.3,(),()
(),635.3,(),()
(),635.3,(),()
(),635.3,(),()
(),635.3,(),()
(),635.4,(),()
(),635.4,(),()
(),635.4,(),()
(),635.4,(),()
(),635.4,(),()
(),635.4,(),()
(),635.4,(),()
(),635.4,(),()
(),635.4,(),()
(),635.4,(),()
(),635.5,(),()
(),635.5,(),()
(),635.5,(),()
(),635.5,(),()
(),635.5,(),()
(),635.5,(),()
(),635.5,(),()
(),635.5,(),()
(),635.5,(),()
(),635.5,(),()
(),635.6,(),()
(),635.6,(),()
(),635.6,(),()
(),635.6,(),()
(),635.6,(),()
(),635.6,(),()
(),635.6,(),()
(),635.6,(),()
(),635.6,(),()
(),635.6,(),()
(),635.7,(),()
(),635.7,(),()
(),635.7,(),()
(),635.7,(),()
(),635.7,(),()
(),635.7,(),()
(),635.7,(),()
(),635.7,(),()
(),635.7,(),()
(),635.7,(),()
(),635.8,(),()
(),635.8,(),()
(),635.8,(),()
(),635.8,(),()
(),635.8,(),()
(),635.8,(),()
(),635.8,(),()
(),635.8,(),()
(),635.8,(),()
(),635.8,(),()
(),635.9,(),()
(),635.9,(),()
(),635.9,(),()
(),635.9,(),()
(),635.9,(),()
(),635.9,(),()
(),635.9,(),()
(),635.9,(),()
(),635.9,(),()
(),635.9,(),()
(),636.0,(),()
(),636.0,(),()
(),636.0,(),()
(),636.0,(),()
(),636.0,(),()
(),636.0,(),()
(),636.0,(),()
(),636.0,(),()
(),636.0,(),()
(),636.0,(),()
(),636.1,(),()
(),636.1,(),()
(),636.1,(),()
(),636.1,(),()
(),636.1,(),()
(),636.1,(),()
(),636.1,(),()
(),636.1,(),()
(),636.1,(),()
(),636.1,(),()
(),636.2,(),()
(),636.2,(),()
(),636.2,(),()
(),636.2,(),()
(),636.2,(),()
(),636.2,(),()
(),636.2,(),()
(),636.2,(),()
(),636.2,(),()
(),636.2,(),()
(),636.3,(),()
(),636.3,(),()
(),636.3,(),()
(),636.3,(),()
(),636.3,(),()
(),636.3,(),()
(),636.3,(),()
(),636.3,(),()
(),636.3,(),()
(),636.3,(),()
(),636.4,(),()
(),636.4,(),()
(),636.4,(),()
(),636.4,(),()
(),636.4,(),()
(),636.4,(),()
(),636.4,(),()
(),636.4,(),()
(),636.4,(),()
(),636.4,(),()
(),636.5,(),()
(),636.5,(),()
(),636.5,(),()
(),636.5,(),()
(),636.5,(),()
(),636.5,(),()
(),636.5,(),()
(),636.5,(),()
(),636.5,(),()
(),636.5,(),()
(),636.6,(),()
(),636.6,(),()
(),636.6,(),()
(),636.6,(),()
(),636.6,(),()
(),636.6,(),()
(),636.6,(),()
(),636.6,(),()
(),636.6,(),()
(),636.6,(),()
(),636.7,(),()
(),636.7,(),()
(),636.7,(),()
(),636.7,(),()
(),636.7,(),()
(),636.7,(),()
(),636.7,(),()
(),636.7,(),()
(),636.7,(),()
(),636.7,(),()
(),636.8,(),()
(),636.8,(),()
(),636.8,(),()
(),636.8,(),()
(),636.8,(),()
(),636.8,(),()
(),636.8,(),()
(),636.8,(),()
(),636.8,(),()
(),636.8,(),()
(),636.9,(),()
(),636.9,(),()
(),636.9,(),()
(),636.9,(),()
(),636.9,(),()
(),636.9,(),()
(),636.9,(),()
(),636.9,(),()
(),636.9,(),()
(),636.9,(),()
(),637.0,(),()
(),637.0,(),()
(),637.0,(),()
(),637.0,(),()
(),637.0,(),()
(),637.0,(),()
(),637.0,(),()
(),637.0,(),()
(),637.0,(),()
(),637.0,(),()
(),637.1,(),()
(),637.1,(),()
(),637.1,(),()
(),637.1,(),()
(),637.1,(),()
(),637.1,(),()
(),637.1,(),()
(),637.1,(),()
(),637.1,(),()
(),637.1,(),()
(),637.2,(),()
(),637.2,(),()
(),637.2,(),()
(),637.2,(),()
(),637.2,(),()
(),637.2,(),()
(),637.2,(),()
(),637.2,(),()
(),637.2,(),()
(),637.2,(),()
(),637.3,(),()
(),637.3,(),()
(),637.3,(),()
(),637.3,(),()
(),637.3,(),()
(),637.3,(),()
(),637.3,(),()
(),637.3,(),()
(),637.3,(),()
(),637.3,(),()
(),637.4,(),()
(),637.4,(),()
(),637.4,(),()
(),637.4,(),()
(),637.4,(),()
(),637.4,(),()
(),637.4,(),()
(),637.4,(),()
(),637.4,(),()
(),637.4,(),()
(),637.5,(),()
(),637.5,(),()
(),637.5,(),()
(),637.5,(),()
(),637.5,(),()
(),637.5,(),()
(),637.5,(),()
(),637.5,(),()
(),637.5,(),()
(),637.5,(),()
(),637.6,(),()
(),637.6,(),()
(),637.6,(),()
(),637.6,(),()
(),637.6,(),()
(),637.6,(),()
(),637.6,(),()
(),637.6,(),()
(),637.6,(),()
(),637.6,(),()
(),637.7,(),()
(),637.7,(),()
(),637.7,(),()
(),637.7,(),()
(),637.7,(),()
(),637.7,(),()
(),637.7,(),()
(),637.7,(),()
(),637.7,(),()
(),637.7,(),()
(),637.8,(),()
(),637.8,(),()
(),637.8,(),()
(),637.8,(),()
(),637.8,(),()
(),637.8,(),()
(),637.8,(),()
(),637.8,(),()
(),637.8,(),()
(),637.8,(),()
(),637.9,(),()
(),637.9,(),()
(),637.9,(),()
(),637.9,(),()
(),637.9,(),()
(),637.9,(),()
(),637.9,(),()
(),637.9,(),()
(),637.9,(),()
(),637.9,(),()
(),638.0,(),()
(),638.0,(),()
(),638.0,(),()
(),638.0,(),()
(),638.0,(),()
(),638.0,(),()
(),638.0,(),()
(),638.0,(),()
(),638.0,(),()
(),638.0,(),()
(),638.1,(),()
(),638.1,(),()
(),638.1,(),()
(),638.1,(),()
(),638.1,(),()
(),638.1,(),()
(),638.1,(),()
(),638.1,(),()
(),638.1,(),()
(),638.1,(),()
(),638.2,(),()
(),638.2,(),()
(),638.2,(),()
(),638.2,(),()
(),638.2,(),()
(),638.2,(),()
(),638.2,(),()
(),638.2,(),()
(),638.2,(),()
(),638.2,(),()
(),638.3,(),()
(),638.3,(),()
(),638.3,(),()
(),638.3,(),()
(),638.3,(),()
(),638.3,(),()
(),638.3,(),()
(),638.3,(),()
(),638.3,(),()
(),638.3,(),()
(),638.4,(),()
(),638.4,(),()
(),638.4,(),()
(),638.4,(),()
(),638.4,(),()
(),638.4,(),()
(),638.4,(),()
(),638.4,(),()
(),638.4,(),()
(),638.4,(),()
(),638.5,(),()
(),638.5,(),()
(),638.5,(),()
(),638.5,(),()
(),638.5,(),()
(),638.5,(),()
(),638.5,(),()
(),638.5,(),()
(),638.5,(),()
(),638.5,(),()
(),638.6,(),()
(),638.6,(),()
(),638.6,(),()
(),638.6,(),()
(),638.6,(),()
(),638.6,(),()
(),638.6,(),()
(),638.6,(),()
(),638.6,(),()
(),638.6,(),()
(),638.7,(),()
(),638.7,(),()
(),638.7,(),()
(),638.7,(),()
(),638.7,(),()
(),638.7,(),()
(),638.7,(),()
(),638.7,(),()
(),638.7,(),()
(),638.7,(),()
(),638.8,(),()
(),638.8,(),()
(),638.8,(),()
(),638.8,(),()
(),638.8,(),()
(),638.8,(),()
(),638.8,(),()
(),638.8,(),()
(),638.8,(),()
(),638.8,(),()
(),638.9,(),()
(),638.9,(),()
(),638.9,(),()
(),638.9,(),()
(),638.9,(),()
(),638.9,(),()
(),638.9,(),()
(),638.9,(),()
(),638.9,(),()
(),638.9,(),()
(),639.0,(),()
(),639.0,(),()
(),639.0,(),()
(),639.0,(),()
(),639.0,(),()
(),639.0,(),()
(),639.0,(),()
(),639.0,(),()
(),639.0,(),()
(),639.0,(),()
(),639.1,(),()
(),639.1,(),()
(),639.1,(),()
(),639.1,(),()
(),639.1,(),()
(),639.1,(),()
(),639.1,(),()
(),639.1,(),()
(),639.1,(),()
(),639.1,(),()
(),639.2,(),()
(),639.2,(),()
(),639.2,(),()
(),639.2,(),()
(),639.2,(),()
(),639.2,(),()
(),639.2,(),()
(),639.2,(),()
(),639.2,(),()
(),639.2,(),()
(),639.3,(),()
(),639.3,(),()
(),639.3,(),()
(),639.3,(),()
(),639.3,(),()
(),639.3,(),()
(),639.3,(),()
(),639.3,(),()
(),639.3,(),()
(),639.3,(),()
(),639.4,(),()
(),639.4,(),()
(),639.4,(),()
(),639.4,(),()
(),639.4,(),()
(),639.4,(),()
(),639.4,(),()
(),639.4,(),()
(),639.4,(),()
(),639.4,(),()
(),639.5,(),()
(),639.5,(),()
(),639.5,(),()
(),639.5,(),()
(),639.5,(),()
(),639.5,(),()
(),639.5,(),()
(),639.5,(),()
(),639.5,(),()
(),639.5,(),()
(),639.6,(),()
(),639.6,(),()
(),639.6,(),()
(),639.6,(),()
(),639.6,(),()
(),639.6,(),()
(),639.6,(),()
(),639.6,(),()
(),639.6,(),()
(),639.6,(),()
(),639.7,(),()
(),639.7,(),()
(),639.7,(),()
(),639.7,(),()
(),639.7,(),()
(),639.7,(),()
(),639.7,(),()
(),639.7,(),()
(),639.7,(),()
(),639.7,(),()
(),639.8,(),()
(),639.8,(),()
(),639.8,(),()
(),639.8,(),()
(),639.8,(),()
(),639.8,(),()
(),639.8,(),()
(),639.8,(),()
(),639.8,(),()
(),639.8,(),()
(),639.9,(),()
(),639.9,(),()
(),639.9,(),()
(),639.9,(),()
(),639.9,(),()
(),639.9,(),()
(),639.9,(),()
(),639.9,(),()
(),639.9,(),()
(),639.9,(),()
(),640.0,(),()
(),640.0,(),()
(),640.0,(),()
(),640.0,(),()
(),640.0,(),()
(),640.0,(),()
(),640.0,(),()
(),640.0,(),()
(),640.0,(),()
(),640.0,(),()
(),640.1,(),()
(),640.1,(),()
(),640.1,(),()
(),640.1,(),()
(),640.1,(),()
(),640.1,(),()
(),640.1,(),()
(),640.1,(),()
(),640.1,(),()
(),640.1,(),()
(),640.2,(),()
(),640.2,(),()
(),640.2,(),()
(),640.2,(),()
(),640.2,(),()
(),640.2,(),()
(),640.2,(),()
(),640.2,(),()
(),640.2,(),()
(),640.2,(),()
(),640.3,(),()
(),640.3,(),()
(),640.3,(),()
(),640.3,(),()
(),640.3,(),()
(),640.3,(),()
(),640.3,(),()
(),640.3,(),()
(),640.3,(),()
(),640.3,(),()
(),640.4,(),()
(),640.4,(),()
(),640.4,(),()
(),640.4,(),()
(),640.4,(),()
(),640.4,(),()
(),640.4,(),()
(),640.4,(),()
(),640.4,(),()
(),640.4,(),()
(),640.5,(),()
(),640.5,(),()
(),640.5,(),()
(),640.5,(),()
(),640.5,(),()
(),640.5,(),()
(),640.5,(),()
(),640.5,(),()
(),640.5,(),()
(),640.5,(),()
(),640.6,(),()
(),640.6,(),()
(),640.6,(),()
(),640.6,(),()
(),640.6,(),()
(),640.6,(),()
(),640.6,(),()
(),640.6,(),()
(),640.6,(),()
(),640.6,(),()
(),640.7,(),()
(),640.7,(),()
(),640.7,(),()
(),640.7,(),()
(),640.7,(),()
(),640.7,(),()
(),640.7,(),()
(),640.7,(),()
(),640.7,(),()
(),640.7,(),()
(),640.8,(),()
(),640.8,(),()
(),640.8,(),()
(),640.8,(),()
(),640.8,(),()
(),640.8,(),()
(),640.8,(),()
(),640.8,(),()
(),640.8,(),()
(),640.8,(),()
(),640.9,(),()
(),640.9,(),()
(),640.9,(),()
(),640.9,(),()
(),640.9,(),()
(),640.9,(),()
(),640.9,(),()
(),640.9,(),()
(),640.9,(),()
(),640.9,(),()
(),641.0,(),()
(),641.0,(),()
(),641.0,(),()
(),641.0,(),()
(),641.0,(),()
(),641.0,(),()
(),641.0,(),()
(),641.0,(),()
(),641.0,(),()
(),641.0,(),()
(),641.1,(),()
(),641.1,(),()
(),641.1,(),()
(),641.1,(),()
(),641.1,(),()
(),641.1,(),()
(),641.1,(),()
(),641.1,(),()
(),641.1,(),()
(),641.1,(),()
(),641.2,(),()
(),641.2,(),()
(),641.2,(),()
(),641.2,(),()
(),641.2,(),()
(),641.2,(),()
(),641.2,(),()
(),641.2,(),()
(),641.2,(),()
(),641.2,(),()
(),641.3,(),()
(),641.3,(),()
(),641.3,(),()
(),641.3,(),()
(),641.3,(),()
(),641.3,(),()
(),641.3,(),()
(),641.3,(),()
(),641.3,(),()
(),641.3,(),()
(),641.4,(),()
(),641.4,(),()
(),641.4,(),()
(),641.4,(),()
(),641.4,(),()
(),641.4,(),()
(),641.4,(),()
(),641.4,(),()
(),641.4,(),()
(),641.4,(),()
(),641.5,(),()
(),641.5,(),()
(),641.5,(),()
(),641.5,(),()
(),641.5,(),()
(),641.5,(),()
(),641.5,(),()
(),641.5,(),()
(),641.5,(),()
(),641.5,(),()
(),641.6,(),()
(),641.6,(),()
(),641.6,(),()
(),641.6,(),()
(),641.6,(),()
(),641.6,(),()
(),641.6,(),()
(),641.6,(),()
(),641.6,(),()
(),641.6,(),()
(),641.7,(),()
(),641.7,(),()
(),641.7,(),()
(),641.7,(),()
(),641.7,(),()
(),641.7,(),()
(),641.7,(),()
(),641.7,(),()
(),641.7,(),()
(),641.7,(),()
(),641.8,(),()
(),641.8,(),()
(),641.8,(),()
(),641.8,(),()
(),641.8,(),()
(),641.8,(),()
(),641.8,(),()
(),641.8,(),()
(),641.8,(),()
(),641.8,(),()
(),641.9,(),()
(),641.9,(),()
(),641.9,(),()
(),641.9,(),()
(),641.9,(),()
(),641.9,(),()
(),641.9,(),()
(),641.9,(),()
(),641.9,(),()
(),641.9,(),()
(),642.0,(),()
(),642.0,(),()
(),642.0,(),()
(),642.0,(),()
(),642.0,(),()
(),642.0,(),()
(),642.0,(),()
(),642.0,(),()
(),642.0,(),()
(),642.0,(),()
(),642.1,(),()
(),642.1,(),()
(),642.1,(),()
(),642.1,(),()
(),642.1,(),()
(),642.1,(),()
(),642.1,(),()
(),642.1,(),()
(),642.1,(),()
(),642.1,(),()
(),642.2,(),()
(),642.2,(),()
(),642.2,(),()
(),642.2,(),()
(),642.2,(),()
(),642.2,(),()
(),642.2,(),()
(),642.2,(),()
(),642.2,(),()
(),642.2,(),()
(),642.3,(),()
(),642.3,(),()
(),642.3,(),()
(),642.3,(),()
(),642.3,(),()
(),642.3,(),()
(),642.3,(),()
(),642.3,(),()
(),642.3,(),()
(),642.3,(),()
(),642.4,(),()
(),642.4,(),()
(),642.4,(),()
(),642.4,(),()
(),642.4,(),()
(),642.4,(),()
(),642.4,(),()
(),642.4,(),()
(),642.4,(),()
(),642.4,(),()
(),642.5,(),()
(),642.5,(),()
(),642.5,(),()
(),642.5,(),()
(),642.5,(),()
(),642.5,(),()
(),642.5,(),()
(),642.5,(),()
(),642.5,(),()
(),642.5,(),()
(),642.6,(),()
(),642.6,(),()
(),642.6,(),()
(),642.6,(),()
(),642.6,(),()
(),642.6,(),()
(),642.6,(),()
(),642.6,(),()
(),642.6,(),()
(),642.6,(),()
(),642.7,(),()
(),642.7,(),()
(),642.7,(),()
(),642.7,(),()
(),642.7,(),()
(),642.7,(),()
(),642.7,(),()
(),642.7,(),()
(),642.7,(),()
(),642.7,(),()
(),642.8,(),()
(),642.8,(),()
(),642.8,(),()
(),642.8,(),()
(),642.8,(),()
(),642.8,(),()
(),642.8,(),()
(),642.8,(),()
(),642.8,(),()
(),642.8,(),()
(),642.9,(),()
(),642.9,(),()
(),642.9,(),()
(),642.9,(),()
(),642.9,(),()
(),642.9,(),()
(),642.9,(),()
(),642.9,(),()
(),642.9,(),()
(),642.9,(),()
(),643.0,(),()
(),643.0,(),()
(),643.0,(),()
(),643.0,(),()
(),643.0,(),()
(),643.0,(),()
(),643.0,(),()
(),643.0,(),()
(),643.0,(),()
(),643.0,(),()
(),643.1,(),()
(),643.1,(),()
(),643.1,(),()
(),643.1,(),()
(),643.1,(),()
(),643.1,(),()
(),643.1,(),()
(),643.1,(),()
(),643.1,(),()
(),643.1,(),()
(),643.2,(),()
(),643.2,(),()
(),643.2,(),()
(),643.2,(),()
(),643.2,(),()
(),643.2,(),()
(),643.2,(),()
(),643.2,(),()
(),643.2,(),()
(),643.2,(),()
(),643.3,(),()
(),643.3,(),()
(),643.3,(),()
(),643.3,(),()
(),643.3,(),()
(),643.3,(),()
(),643.3,(),()
(),643.3,(),()
(),643.3,(),()
(),643.3,(),()
(),643.4,(),()
(),643.4,(),()
(),643.4,(),()
(),643.4,(),()
(),643.4,(),()
(),643.4,(),()
(),643.4,(),()
(),643.4,(),()
(),643.4,(),()
(),643.4,(),()
(),643.5,(),()
(),643.5,(),()
(),643.5,(),()
(),643.5,(),()
(),643.5,(),()
(),643.5,(),()
(),643.5,(),()
(),643.5,(),()
(),643.5,(),()
(),643.5,(),()
(),643.6,(),()
(),643.6,(),()
(),643.6,(),()
(),643.6,(),()
(),643.6,(),()
(),643.6,(),()
(),643.6,(),()
(),643.6,(),()
(),643.6,(),()
(),643.6,(),()
(),643.7,(),()
(),643.7,(),()
(),643.7,(),()
(),643.7,(),()
(),643.7,(),()
(),643.7,(),()
(),643.7,(),()
(),643.7,(),()
(),643.7,(),()
(),643.7,(),()
(),643.8,(),()
(),643.8,(),()
(),643.8,(),()
(),643.8,(),()
(),643.8,(),()
(),643.8,(),()
(),643.8,(),()
(),643.8,(),()
(),643.8,(),()
(),643.8,(),()
(),643.9,(),()
(),643.9,(),()
(),643.9,(),()
(),643.9,(),()
(),643.9,(),()
(),643.9,(),()
(),643.9,(),()
(),643.9,(),()
(),643.9,(),()
(),643.9,(),()
(),644.0,(),()
(),644.0,(),()
(),644.0,(),()
(),644.0,(),()
(),644.0,(),()
(),644.0,(),()
(),644.0,(),()
(),644.0,(),()
(),644.0,(),()
(),644.0,(),()
(),644.1,(),()
(),644.1,(),()
(),644.1,(),()
(),644.1,(),()
(),644.1,(),()
(),644.1,(),()
(),644.1,(),()
(),644.1,(),()
(),644.1,(),()
(),644.1,(),()
(),644.2,(),()
